Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Distance_bin,Total Space
Elsternwick,3,h,Biggin,4/16/2016,8.5,3185,3,2,1,419,Southern Metropolitan,4898,2345000,Nearby,9
Elsternwick,2,u,Biggin,4/16/2016,8.5,3185,3,1,1,50,Southern Metropolitan,4898,741000,Nearby,7
Elwood,3,h,Chisholm,4/16/2016,7.7,3184,3,2,2,316,Southern Metropolitan,8989,1700000,Nearby,10
Elwood,2,u,hockingstuart,4/16/2016,7.7,3184,2,1,1,1622,Southern Metropolitan,8989,686000,Nearby,6
Elwood,2,u,Jellis,4/16/2016,7.7,3184,2,1,0,50,Southern Metropolitan,8989,560000,Nearby,5
Elwood,2,u,Marshall,4/16/2016,7.7,3184,2,1,0,50,Southern Metropolitan,8989,765000,Nearby,5
Essendon,2,u,Paul,4/16/2016,8,3040,2,1,2,502,Western Metropolitan,9264,800000,Nearby,7
Essendon,5,h,Brad,4/16/2016,8,3040,5,3,2,700,Western Metropolitan,9264,1575000,Nearby,15
Essendon,1,u,Pagan,4/16/2016,8,3040,1,1,1,50,Western Metropolitan,9264,280000,Nearby,4
Essendon,4,h,Brad,4/16/2016,8,3040,3,2,1,683,Western Metropolitan,9264,1467000,Nearby,10
Essendon,3,h,Brad,4/16/2016,8,3040,3,1,0,438,Western Metropolitan,9264,770000,Nearby,7
Essendon,2,u,Nelson,4/16/2016,8,3040,2,1,1,50,Western Metropolitan,9264,446000,Nearby,6
Essendon,2,h,Nelson,4/16/2016,8,3040,2,1,1,649,Western Metropolitan,9264,890000,Nearby,6
Fitzroy,3,h,Nelson,4/16/2016,1.6,3065,3,2,1,187,Northern Metropolitan,5825,2200000,Nearby,9
Fitzroy North,3,h,Nelson,4/16/2016,3.5,3068,3,2,1,104,Northern Metropolitan,6244,1275000,Nearby,9
Fitzroy North,3,h,Nelson,4/16/2016,3.5,3068,2,1,1,378,Northern Metropolitan,6244,1141000,Nearby,7
Flemington,1,h,Nelson,4/16/2016,4.4,3031,1,1,1,50,Northern Metropolitan,3593,250000,Nearby,4
Flemington,3,h,Nelson,4/16/2016,4.4,3031,3,3,1,482,Northern Metropolitan,3593,815000,Nearby,10
Footscray,1,u,Biggin,4/16/2016,6.4,3011,1,1,1,50,Western Metropolitan,7570,375000,Nearby,4
Footscray,2,u,Sweeney,4/16/2016,6.4,3011,2,1,3,207,Western Metropolitan,7570,615000,Nearby,8
Glenroy,3,t,Brad,4/16/2016,13,3046,2,2,1,145,Northern Metropolitan,8870,545000,Nearby,8
Glenroy,3,h,Barry,4/16/2016,13,3046,3,3,1,482,Northern Metropolitan,8870,570000,Nearby,10
Glenroy,3,h,Brad,4/16/2016,13,3046,3,1,1,665,Northern Metropolitan,8870,525000,Nearby,8
Gowanbrae,3,h,Nelson,4/16/2016,13.6,3043,3,2,2,691,Western Metropolitan,1071,700000,Nearby,10
Gowanbrae,3,h,Nelson,4/16/2016,13.6,3043,3,2,1,175,Western Metropolitan,1071,485000,Nearby,9
Hadfield,3,t,Raine,4/16/2016,12.1,3046,3,2,2,234,Northern Metropolitan,2606,510000,Nearby,10
Hampton East,3,h,Buxton,4/16/2016,14.5,3188,3,3,1,593,Southern Metropolitan,2356,1225000,Nearby,10
Hawthorn,5,h,Jellis,4/16/2016,4.6,3122,4,2,3,1236,Southern Metropolitan,11308,3950000,Nearby,14
Heidelberg Heights,2,h,Haughton,4/16/2016,10.5,3081,2,1,3,620,Eastern Metropolitan,2947,650000,Nearby,8
Heidelberg Heights,5,h,hockingstuart,4/16/2016,10.5,3081,5,2,2,596,Eastern Metropolitan,2947,890000,Nearby,14
Heidelberg Heights,3,h,Miles,4/16/2016,10.5,3081,3,1,2,582,Eastern Metropolitan,2947,650000,Nearby,9
Heidelberg West,2,h,Ray,4/16/2016,9.4,3081,2,1,2,668,Eastern Metropolitan,2674,620000,Nearby,7
Heidelberg West,2,h,Miles,4/16/2016,9.4,3081,2,1,2,708,Eastern Metropolitan,2674,497500,Nearby,7
Heidelberg West,2,u,Miles,4/16/2016,9.4,3081,2,1,1,89,Eastern Metropolitan,2674,360000,Nearby,6
Hughesdale,2,u,Fletchers,4/16/2016,13,3166,2,1,2,50,Southern Metropolitan,3145,455000,Nearby,7
Ivanhoe,1,u,Miles,4/16/2016,7.9,3079,1,1,1,55,Eastern Metropolitan,5549,420000,Nearby,4
Ivanhoe,3,t,Barry,4/16/2016,7.9,3079,3,1,1,110,Eastern Metropolitan,5549,750000,Nearby,8
Ivanhoe,2,u,Fletchers,4/16/2016,7.9,3079,2,0,0,50,Eastern Metropolitan,5549,460000,Nearby,4
Keilor East,3,t,Nelson,4/16/2016,12.8,3033,2,2,1,200,Western Metropolitan,5629,570000,Nearby,8
Keilor East,3,h,Nelson,4/16/2016,12.8,3033,2,2,1,221,Western Metropolitan,5629,630000,Nearby,8
Keilor East,3,h,Brad,4/16/2016,12.8,3033,3,3,1,537,Western Metropolitan,5629,780000,Nearby,10
Keilor East,5,h,Nelson,4/16/2016,12.8,3033,3,3,1,537,Western Metropolitan,5629,762000,Nearby,12
Keilor East,4,h,Nelson,4/16/2016,12.8,3033,4,2,3,708,Western Metropolitan,5629,835000,Nearby,13
Keilor East,3,t,Barry,4/16/2016,12.8,3033,3,2,1,440,Western Metropolitan,5629,705000,Nearby,9
Kensington,2,t,Rendina,4/16/2016,4.2,3031,2,1,0,132,Northern Metropolitan,5263,812000,Nearby,5
Kensington,5,h,Nelson,4/16/2016,4.2,3031,5,2,2,566,Northern Metropolitan,5263,1900000,Nearby,14
Kew,5,h,Marshall,4/16/2016,5.6,3101,3,3,1,593,Southern Metropolitan,10331,2650000,Nearby,12
Kew,2,u,Marshall,4/16/2016,5.6,3101,1,1,1,50,Southern Metropolitan,10331,950000,Nearby,5
Kew,3,h,Jellis,4/16/2016,5.6,3101,3,2,2,50,Southern Metropolitan,10331,972500,Nearby,10
Kew East,4,h,Nelson,4/16/2016,7.5,3102,3,4,3,948,Southern Metropolitan,2671,2081000,Nearby,14
Maidstone,2,u,hockingstuart,4/16/2016,9.2,3012,2,1,1,50,Western Metropolitan,3873,349000,Nearby,6
Malvern,3,h,hockingstuart,4/16/2016,7.4,3144,2,1,1,313,Southern Metropolitan,4675,1437000,Nearby,7
Malvern East,3,h,C21,4/16/2016,11.2,3145,3,2,2,700,Southern Metropolitan,8801,1915000,Nearby,10
Malvern East,4,h,Marshall,4/16/2016,11.2,3145,4,2,2,334,Southern Metropolitan,8801,1690000,Nearby,12
Malvern East,3,h,Fletchers,4/16/2016,11.2,3145,3,3,1,593,Southern Metropolitan,8801,1320000,Nearby,10
Maribyrnong,2,u,Barry,4/16/2016,8.7,3032,2,2,2,50,Western Metropolitan,4918,488000,Nearby,8
Maribyrnong,4,h,GL,4/16/2016,8.7,3032,4,2,1,325,Western Metropolitan,4918,940000,Nearby,11
Maribyrnong,2,t,Jas,4/16/2016,8.7,3032,3,1,2,98,Western Metropolitan,4918,570000,Nearby,8
Melbourne,2,u,Kay,4/16/2016,2.8,3000,1,1,1,50,Northern Metropolitan,17496,750000,Nearby,5
Middle Park,2,u,Greg,4/16/2016,4.1,3206,2,1,1,50,Southern Metropolitan,2019,700000,Nearby,6
Moonee Ponds,3,h,Nelson,4/16/2016,6.9,3039,3,1,2,427,Western Metropolitan,6232,1370000,Nearby,9
Moonee Ponds,3,h,Brad,4/16/2016,6.9,3039,3,2,2,394,Western Metropolitan,6232,1400000,Nearby,10
Moonee Ponds,4,h,Jellis,4/16/2016,6.9,3039,3,3,2,475,Western Metropolitan,6232,1310000,Nearby,12
Moonee Ponds,4,h,Jellis,4/16/2016,6.9,3039,4,1,1,583,Western Metropolitan,6232,1833000,Nearby,10
Moorabbin,3,u,C21,4/16/2016,14.6,3189,1,1,1,50,Southern Metropolitan,2555,1035000,Nearby,6
Moorabbin,3,t,Ray,4/16/2016,14.6,3189,3,2,2,169,Southern Metropolitan,2555,785000,Nearby,10
Newport,3,h,Williams,4/16/2016,8.4,3015,3,1,2,268,Western Metropolitan,5498,716000,Nearby,9
Newport,2,h,RT,4/16/2016,8.4,3015,2,2,1,213,Western Metropolitan,5498,740000,Nearby,7
Newport,4,h,Greg,4/16/2016,8.4,3015,3,1,1,619,Western Metropolitan,5498,970000,Nearby,9
Newport,3,t,Williams,4/16/2016,8.4,3015,3,2,2,50,Western Metropolitan,5498,735000,Nearby,10
Niddrie,3,h,Barry,4/16/2016,11.2,3042,3,1,1,654,Western Metropolitan,2291,1076000,Nearby,8
Niddrie,4,h,Barry,4/16/2016,11.2,3042,4,3,2,641,Western Metropolitan,2291,850000,Nearby,13
North Melbourne,2,u,hockingstuart,4/16/2016,2.3,3051,2,1,1,50,Northern Metropolitan,6821,440000,Nearby,6
North Melbourne,2,u,Nelson,4/16/2016,2.3,3051,2,1,2,50,Northern Metropolitan,6821,606000,Nearby,7
Northcote,3,h,hockingstuart,4/16/2016,5.5,3070,3,1,1,522,Northern Metropolitan,11364,1900000,Nearby,8
Northcote,2,h,hockingstuart,4/16/2016,5.5,3070,2,1,1,190,Northern Metropolitan,11364,888000,Nearby,6
Northcote,2,h,Nelson,4/16/2016,5.5,3070,2,1,1,354,Northern Metropolitan,11364,1020000,Nearby,6
Northcote,3,h,hockingstuart,4/16/2016,5.5,3070,2,3,2,425,Northern Metropolitan,11364,1160000,Nearby,10
Northcote,2,h,Barry,4/16/2016,5.5,3070,2,1,1,174,Northern Metropolitan,11364,844000,Nearby,6
Northcote,3,h,Nelson,4/16/2016,5.5,3070,2,3,1,448,Northern Metropolitan,11364,1860000,Nearby,9
Oak Park,4,t,Stockdale,4/16/2016,11.5,3046,2,2,1,145,Northern Metropolitan,2651,715750,Nearby,9
Oak Park,3,h,Brad,4/16/2016,11.5,3046,3,3,1,482,Northern Metropolitan,2651,862500,Nearby,10
Parkville,10,h,Nelson,4/16/2016,2.6,3052,3,3,1,482,Northern Metropolitan,2309,2800000,Nearby,17
Pascoe Vale,4,h,Nelson,4/16/2016,9.9,3044,3,2,1,535,Northern Metropolitan,7485,970000,Nearby,10
Pascoe Vale,3,u,hockingstuart,4/16/2016,9.9,3044,3,1,2,50,Northern Metropolitan,7485,515000,Nearby,9
Pascoe Vale,3,h,D'Aprano,4/16/2016,9.9,3044,3,3,1,482,Northern Metropolitan,7485,985000,Nearby,10
Pascoe Vale,2,t,Brad,4/16/2016,9.9,3044,2,2,1,145,Northern Metropolitan,7485,515000,Nearby,7
Port Melbourne,3,t,Cayzer,4/16/2016,3.8,3207,3,1,2,188,Southern Metropolitan,8648,1565000,Nearby,9
Port Melbourne,2,u,RT,4/16/2016,3.8,3207,1,1,1,50,Southern Metropolitan,8648,730000,Nearby,5
Port Melbourne,3,h,Greg,4/16/2016,3.8,3207,3,2,1,140,Southern Metropolitan,8648,1670000,Nearby,9
Prahran,2,u,Jellis,4/16/2016,4.5,3181,2,1,1,50,Southern Metropolitan,7717,530000,Nearby,6
Prahran,3,h,Marshall,4/16/2016,4.5,3181,3,1,2,294,Southern Metropolitan,7717,1651000,Nearby,9
Prahran,2,u,Biggin,4/16/2016,4.5,3181,2,1,1,50,Southern Metropolitan,7717,615000,Nearby,6
Preston,5,h,Harcourts,4/16/2016,8.8,3072,3,3,1,482,Northern Metropolitan,14577,1615000,Nearby,12
Preston,2,h,Barry,4/16/2016,8.8,3072,2,1,1,214,Northern Metropolitan,14577,700000,Nearby,6
Preston,3,h,Barry,4/16/2016,8.8,3072,3,1,0,453,Northern Metropolitan,14577,930000,Nearby,7
Preston,2,h,hockingstuart,4/16/2016,8.8,3072,2,2,2,516,Northern Metropolitan,14577,920000,Nearby,8
Reservoir,4,h,Ray,4/16/2016,11.2,3073,4,2,2,578,Northern Metropolitan,21650,670000,Nearby,12
Reservoir,2,u,Ray,4/16/2016,11.2,3073,2,1,1,104,Northern Metropolitan,21650,376000,Nearby,6
Reservoir,2,u,Nelson,4/16/2016,11.2,3073,2,1,1,50,Northern Metropolitan,21650,323000,Nearby,6
Reservoir,3,h,Ray,4/16/2016,11.2,3073,3,1,4,527,Northern Metropolitan,21650,680000,Nearby,11
Reservoir,2,t,Nelson,4/16/2016,11.2,3073,2,1,1,50,Northern Metropolitan,21650,530000,Nearby,6
Reservoir,3,h,hockingstuart,4/16/2016,11.2,3073,3,3,1,482,Northern Metropolitan,21650,567000,Nearby,10
Reservoir,3,t,Ray,4/16/2016,11.2,3073,2,2,1,145,Northern Metropolitan,21650,480000,Nearby,8
Reservoir,4,h,Nelson,4/16/2016,11.2,3073,4,3,1,595,Northern Metropolitan,21650,786000,Nearby,12
Reservoir,2,u,Nelson,4/16/2016,11.2,3073,2,1,1,122,Northern Metropolitan,21650,390000,Nearby,6
Reservoir,3,h,hockingstuart,4/16/2016,11.2,3073,3,1,2,468,Northern Metropolitan,21650,650000,Nearby,9
Reservoir,3,h,Nelson,4/16/2016,11.2,3073,3,1,2,496,Northern Metropolitan,21650,540000,Nearby,9
Richmond,4,h,Jellis,4/16/2016,2.6,3121,3,3,1,482,Northern Metropolitan,14949,1540000,Nearby,11
Richmond,3,h,Jellis,4/16/2016,2.6,3121,3,3,2,168,Northern Metropolitan,14949,1088000,Nearby,11
Richmond,3,t,Biggin,4/16/2016,2.6,3121,3,2,1,50,Northern Metropolitan,14949,911000,Nearby,9
Richmond,4,h,Biggin,4/16/2016,2.6,3121,2,3,1,544,Northern Metropolitan,14949,3001000,Nearby,10
Richmond,2,h,Jellis,4/16/2016,2.6,3121,3,3,1,482,Northern Metropolitan,14949,881000,Nearby,9
Richmond,2,u,Biggin,4/16/2016,2.6,3121,2,2,1,50,Northern Metropolitan,14949,638000,Nearby,7
Rosanna,6,h,Nelson,4/16/2016,11.4,3084,3,3,4,911,Eastern Metropolitan,3540,1245000,Nearby,16
Rosanna,2,h,hockingstuart,4/16/2016,11.4,3084,2,1,1,164,Eastern Metropolitan,3540,430000,Nearby,6
Rosanna,3,h,Miles,4/16/2016,11.4,3084,3,3,1,693.5,Eastern Metropolitan,3540,980000,Nearby,10
Seddon,3,h,Jas,4/16/2016,6.6,3011,3,2,2,50,Western Metropolitan,2417,920000,Nearby,10
Seddon,3,h,Jas,4/16/2016,6.6,3011,3,1,2,467,Western Metropolitan,2417,1395000,Nearby,9
Seddon,3,h,Jas,4/16/2016,6.6,3011,3,1,0,217,Western Metropolitan,2417,965000,Nearby,7
South Melbourne,2,u,Greg,4/16/2016,2.1,3205,2,2,2,50,Southern Metropolitan,5943,1500000,Nearby,8
South Melbourne,2,h,Greg,4/16/2016,2.1,3205,2,2,1,141,Southern Metropolitan,5943,2000000,Nearby,7
South Melbourne,2,u,Greg,4/16/2016,2.1,3205,1,1,1,50,Southern Metropolitan,5943,692000,Nearby,5
South Yarra,2,u,Harrington,4/16/2016,3.3,3141,2,1,1,734,Southern Metropolitan,14887,515000,Nearby,6
Southbank,1,u,Greg,4/16/2016,1.2,3006,1,1,1,50,Southern Metropolitan,8400,425000,Nearby,4
Spotswood,3,h,Biggin,4/16/2016,7.7,3015,3,1,0,353,Western Metropolitan,1223,831000,Nearby,7
St Kilda,2,u,Buxton,4/16/2016,6.1,3182,2,1,1,683,Southern Metropolitan,13240,503500,Nearby,6
St Kilda,1,u,McGrath,4/16/2016,6.1,3182,1,1,1,50,Southern Metropolitan,13240,511000,Nearby,4
St Kilda,2,u,McGrath,4/16/2016,6.1,3182,2,1,0,50,Southern Metropolitan,13240,580000,Nearby,5
Strathmore,4,h,Nelson,4/16/2016,9.7,3041,4,2,1,607,Western Metropolitan,3284,1430000,Nearby,11
Strathmore,5,h,Brad,4/16/2016,9.7,3041,5,3,4,754,Western Metropolitan,3284,915000,Nearby,17
Sunshine,3,h,Barry,4/16/2016,12.6,3020,3,1,0,705,Western Metropolitan,3755,610000,Nearby,7
Sunshine,3,h,Sweeney,4/16/2016,12.6,3020,3,1,1,50,Western Metropolitan,3755,600000,Nearby,8
Sunshine North,4,h,Douglas,4/16/2016,13.3,3020,4,2,5,635,Western Metropolitan,4217,735000,Nearby,15
Sunshine North,3,h,Douglas,4/16/2016,13.3,3020,3,1,1,602,Western Metropolitan,4217,635800,Nearby,8
Sunshine West,3,h,Barry,4/16/2016,13.5,3020,3,1,2,696,Western Metropolitan,6763,480000,Nearby,9
Sunshine West,3,h,Barry,4/16/2016,13.5,3020,3,3,1,537,Western Metropolitan,6763,540000,Nearby,10
Sunshine West,3,h,Barry,4/16/2016,13.5,3020,3,3,1,537,Western Metropolitan,6763,555000,Nearby,10
Sunshine West,3,h,Melbourne,4/16/2016,13.5,3020,4,2,2,696,Western Metropolitan,6763,544500,Nearby,11
Sunshine West,2,u,Douglas,4/16/2016,13.5,3020,2,2,1,80,Western Metropolitan,6763,345000,Nearby,7
Surrey Hills,5,h,Fletchers,4/16/2016,11.2,3127,3,2,2,677,Southern Metropolitan,5457,1350000,Nearby,12
Surrey Hills,2,u,Jellis,4/16/2016,11.2,3127,2,1,1,174,Southern Metropolitan,5457,550000,Nearby,6
Surrey Hills,4,h,Marshall,4/16/2016,11.2,3127,5,2,2,612,Southern Metropolitan,5457,1850000,Nearby,13
Surrey Hills,4,h,Jellis,4/16/2016,11.2,3127,3,2,2,949,Southern Metropolitan,5457,2050000,Nearby,11
Templestowe Lower,4,h,Ray,4/16/2016,13.8,3107,3,3,1,693.5,Eastern Metropolitan,5420,1210000,Nearby,11
Templestowe Lower,3,h,Barry,4/16/2016,13.8,3107,3,2,2,751,Eastern Metropolitan,5420,1010000,Nearby,10
Thornbury,3,h,hockingstuart,4/16/2016,6.5,3071,3,2,2,210,Northern Metropolitan,8870,898000,Nearby,10
Thornbury,3,h,Jellis,4/16/2016,6.5,3071,3,3,1,288,Northern Metropolitan,8870,1235000,Nearby,10
Thornbury,3,t,hockingstuart,4/16/2016,6.5,3071,3,2,2,157,Northern Metropolitan,8870,910500,Nearby,10
Thornbury,3,h,Jellis,4/16/2016,6.5,3071,2,1,1,327,Northern Metropolitan,8870,995000,Nearby,7
Thornbury,2,h,Nelson,4/16/2016,6.5,3071,2,1,0,50,Northern Metropolitan,8870,760000,Nearby,5
Thornbury,2,u,Jellis,4/16/2016,6.5,3071,2,1,0,50,Northern Metropolitan,8870,505000,Nearby,5
Toorak,3,h,Biggin,4/16/2016,4.6,3142,3,1,1,266,Southern Metropolitan,7217,1300000,Nearby,8
Viewbank,3,h,Miles,4/16/2016,13.8,3084,5,3,2,586,Eastern Metropolitan,2698,775000,Nearby,13
Watsonia,3,h,Buckingham,4/16/2016,14.9,3087,3,2,1,903,Northern Metropolitan,2329,1040000,Nearby,9
Williamstown,3,h,Compton,4/16/2016,8,3016,3,2,2,270,Western Metropolitan,6380,906000,Nearby,10
Williamstown,4,h,Greg,4/16/2016,8,3016,3,2,2,466,Western Metropolitan,6380,1805000,Nearby,11
Williamstown,4,h,Raine&Horne,4/16/2016,8,3016,4,1,1,307,Western Metropolitan,6380,1126000,Nearby,10
Williamstown,3,t,Sweeney,4/16/2016,8,3016,3,2,1,233,Western Metropolitan,6380,935000,Nearby,9
Williamstown North,2,h,Barlow,4/16/2016,8.9,3016,3,3,1,537,Western Metropolitan,802,600000,Nearby,9
Yarraville,3,h,hockingstuart,4/16/2016,7,3013,3,1,3,670,Western Metropolitan,6543,1055000,Nearby,10
Yarraville,3,t,iOne,4/16/2016,7,3013,3,3,1,50,Western Metropolitan,6543,620000,Nearby,10
Yarraville,4,h,Sweeney,4/16/2016,7,3013,4,1,2,360,Western Metropolitan,6543,660000,Nearby,11
Yarraville,3,h,Sweeney,4/16/2016,7,3013,2,1,1,446,Western Metropolitan,6543,681000,Nearby,7
Yarraville,1,u,hockingstuart/Village,4/16/2016,7,3013,1,1,1,50,Western Metropolitan,6543,345000,Nearby,4
Yarraville,2,t,Sweeney,4/16/2016,7,3013,2,2,1,200,Western Metropolitan,6543,705000,Nearby,7
Yarraville,3,h,Village,4/16/2016,7,3013,3,1,2,240,Western Metropolitan,6543,950000,Nearby,9
Yarraville,3,h,Jellis,4/16/2016,7,3013,3,1,1,202,Western Metropolitan,6543,955000,Nearby,8
Yarraville,2,h,Sweeney,4/16/2016,7,3013,2,1,3,539,Western Metropolitan,6543,822000,Nearby,8
Bellfield,3,h,Haughton,4/16/2016,9.5,3081,3,1,4,762,Eastern Metropolitan,790,770000,Nearby,11
Brunswick East,2,u,Nelson,4/16/2016,4.5,3057,2,1,1,50,Northern Metropolitan,5533,510000,Nearby,6
Brunswick East,3,h,Woodards,4/16/2016,4.5,3057,3,3,2,336,Northern Metropolitan,5533,1574000,Nearby,11
Burnley,2,h,Jellis,4/16/2016,3.5,3121,2,1,1,172,Northern Metropolitan,438,881000,Nearby,6
Fawkner,4,h,Stockdale,4/16/2016,12.4,3060,4,2,3,476,Northern Metropolitan,5070,615000,Nearby,13
Hawthorn East,3,u,Noel,4/16/2016,7.5,3123,2,1,1,50,Southern Metropolitan,6482,735000,Nearby,7
Hawthorn East,4,h,Marshall,4/16/2016,7.5,3123,4,3,3,726,Southern Metropolitan,6482,2920000,Nearby,14
Heidelberg,3,h,Nelson,4/16/2016,10.6,3084,3,1,2,577,Eastern Metropolitan,2890,750000,Nearby,9
Heidelberg,4,h,Miles,4/16/2016,10.6,3084,4,4,2,642,Eastern Metropolitan,2890,1115000,Nearby,14
Jacana,2,u,Raine,4/16/2016,14.5,3047,2,1,1,197,Northern Metropolitan,851,280000,Nearby,6
Jacana,3,h,Barry,4/16/2016,14.5,3047,3,1,2,650,Northern Metropolitan,851,425000,Nearby,9
Ormond,4,h,Ray,4/16/2016,11.8,3204,4,2,2,862,Southern Metropolitan,3578,1500000,Nearby,12
Ormond,1,u,Thomson,4/16/2016,11.8,3204,1,1,1,50,Southern Metropolitan,3578,260000,Nearby,4
South Kingsville,4,t,Sweeney,4/16/2016,9.1,3015,4,3,1,662,Western Metropolitan,984,915000,Nearby,12
Princes Hill,2,h,Nelson,4/16/2016,3.7,3054,3,3,1,482,Northern Metropolitan,1008,1100000,Nearby,9
Abbotsford,3,h,Jellis,7/16/2016,2.5,3067,3,2,1,113,Northern Metropolitan,4019,1200000,Nearby,9
Abbotsford,2,t,Jellis,7/16/2016,2.5,3067,2,2,1,145,Northern Metropolitan,4019,847000,Nearby,7
Abbotsford,3,h,LITTLE,7/16/2016,2.5,3067,2,1,1,138,Northern Metropolitan,4019,1176500,Nearby,7
Airport West,2,u,Barry,7/16/2016,13.5,3042,2,1,1,164,Western Metropolitan,3464,462500,Nearby,6
Airport West,3,h,Barry,7/16/2016,13.5,3042,3,2,2,657,Western Metropolitan,3464,670000,Nearby,10
Airport West,2,h,Barry,7/16/2016,13.5,3042,2,1,1,612,Western Metropolitan,3464,675000,Nearby,6
Airport West,3,h,Nelson,7/16/2016,13.5,3042,3,2,5,612,Western Metropolitan,3464,1042000,Nearby,13
Altona,2,u,Biggin,7/16/2016,13.8,3018,2,2,1,175,Western Metropolitan,5301,580000,Nearby,7
Altona North,2,h,hockingstuart,7/16/2016,11.1,3025,3,3,1,537,Western Metropolitan,5132,522500,Nearby,9
Ascot Vale,3,h,Brad,7/16/2016,5.9,3032,3,1,1,242,Western Metropolitan,6567,890000,Nearby,8
Ascot Vale,4,h,Brad,7/16/2016,5.9,3032,3,3,1,537,Western Metropolitan,6567,1505000,Nearby,11
Ashburton,3,h,Noel,7/16/2016,11,3147,3,3,1,593,Southern Metropolitan,3052,1600000,Nearby,10
Ashwood,3,h,Harcourts,7/16/2016,12.2,3147,2,1,2,772,Southern Metropolitan,2894,1060000,Nearby,8
Avondale Heights,3,h,Moonee,7/16/2016,10.5,3034,3,1,2,649,Western Metropolitan,4502,615000,Nearby,9
Avondale Heights,3,h,Nelson,7/16/2016,10.5,3034,3,1,3,704,Western Metropolitan,4502,845000,Nearby,10
Balwyn,4,h,Jellis,7/16/2016,9.7,3103,3,1,2,832,Southern Metropolitan,5682,2250000,Nearby,10
Balwyn,2,u,Fletchers,7/16/2016,9.7,3103,2,1,2,231,Southern Metropolitan,5682,1053000,Nearby,7
Balwyn,3,h,Marshall,7/16/2016,9.7,3103,3,2,2,380,Southern Metropolitan,5682,1800000,Nearby,10
Balwyn,3,t,Noel,7/16/2016,9.7,3103,3,2,2,306,Southern Metropolitan,5682,1472000,Nearby,10
Balwyn North,4,h,Jellis,7/16/2016,9.2,3104,4,2,1,654,Southern Metropolitan,7809,1620000,Nearby,11
Balwyn North,4,h,Jellis,7/16/2016,9.2,3104,3,3,1,593,Southern Metropolitan,7809,1420000,Nearby,11
Balwyn North,3,h,Noel,7/16/2016,9.2,3104,3,1,2,713,Southern Metropolitan,7809,1903000,Nearby,9
Bentleigh,3,h,hockingstuart,7/16/2016,13,3204,3,1,2,624,Southern Metropolitan,6795,1370000,Nearby,9
Bentleigh,3,h,Buxton,7/16/2016,13,3204,3,1,2,632,Southern Metropolitan,6795,1100000,Nearby,9
Bentleigh,2,h,Buxton,7/16/2016,13,3204,3,3,1,593,Southern Metropolitan,6795,850000,Nearby,9
Bentleigh,4,h,hockingstuart,7/16/2016,13,3204,4,2,1,576,Southern Metropolitan,6795,1385000,Nearby,11
Bentleigh East,3,u,Gary,7/16/2016,13.9,3165,3,2,1,228,Southern Metropolitan,10969,720000,Nearby,9
Bentleigh East,4,h,Woodards,7/16/2016,13.9,3165,3,3,1,593,Southern Metropolitan,10969,1108000,Nearby,11
Bentleigh East,3,h,hockingstuart,7/16/2016,13.9,3165,3,1,2,618,Southern Metropolitan,10969,1185000,Nearby,9
Bentleigh East,4,h,hockingstuart,7/16/2016,13.9,3165,4,2,2,618,Southern Metropolitan,10969,1352000,Nearby,12
Bentleigh East,4,t,Woodards,7/16/2016,13.9,3165,4,2,2,296,Southern Metropolitan,10969,1005000,Nearby,12
Bentleigh East,2,u,Ray,7/16/2016,13.9,3165,2,1,2,282,Southern Metropolitan,10969,761000,Nearby,7
Bentleigh East,5,h,Buxton,7/16/2016,13.9,3165,4,2,2,659,Southern Metropolitan,10969,1600000,Nearby,13
Bentleigh East,2,u,Woodards,7/16/2016,13.9,3165,1,1,1,50,Southern Metropolitan,10969,765000,Nearby,5
Box Hill,2,u,Philip,7/16/2016,13.1,3128,3,1,1,155,Eastern Metropolitan,4605,616000,Nearby,7
Box Hill,4,h,Noel,7/16/2016,13.1,3128,4,2,2,729,Eastern Metropolitan,4605,1661000,Nearby,12
Braybrook,2,h,Sweeney,7/16/2016,10.8,3019,2,1,2,667,Western Metropolitan,3589,826000,Nearby,7
Braybrook,4,h,Bells,7/16/2016,10.8,3019,3,3,1,537,Western Metropolitan,3589,720000,Nearby,11
Brighton,3,h,Nick,7/16/2016,11.2,3186,3,2,1,442,Southern Metropolitan,10579,1500000,Nearby,9
Brighton,2,u,Buxton,7/16/2016,11.2,3186,2,1,1,122,Southern Metropolitan,10579,905500,Nearby,6
Brunswick,3,u,Jellis,7/16/2016,5.2,3056,3,1,1,50,Northern Metropolitan,11918,1044000,Nearby,8
Brunswick West,3,h,Nelson,7/16/2016,5.9,3055,3,1,3,608,Northern Metropolitan,7082,1186000,Nearby,10
Brunswick West,2,u,Brad,7/16/2016,5.9,3055,2,1,1,50,Northern Metropolitan,7082,500000,Nearby,6
Camberwell,2,u,Bekdon,7/16/2016,7.8,3124,2,1,1,84,Southern Metropolitan,8920,693000,Nearby,6
Carlton North,3,h,Nelson,7/16/2016,3.2,3054,3,2,1,163,Northern Metropolitan,3106,1955000,Nearby,9
Carlton North,1,u,Kelly,7/16/2016,3.2,3054,1,1,1,50,Northern Metropolitan,3106,390000,Nearby,4
Carnegie,2,u,Woodards,7/16/2016,11.4,3163,2,1,1,133,Southern Metropolitan,7822,588000,Nearby,6
